va,vb,ca,cb,win,n,job,backend,shots
4,3,0,3,1,17,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
4,3,1,3,1,175,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
4,3,2,3,1,35,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
4,3,3,3,0,43,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,3,0,0,0,36,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,3,1,0,1,91,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,3,2,0,1,130,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,3,3,0,1,21,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,3,0,1,1,65,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,3,1,1,0,20,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,3,2,1,1,46,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,3,3,1,1,150,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,3,0,2,1,121,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,3,1,2,1,18,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,3,2,2,0,29,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,3,3,2,1,40,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,3,0,3,1,26,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,3,1,3,1,118,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,3,2,3,1,71,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,3,3,3,0,42,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,3,0,0,0,24,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,3,1,0,1,56,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,3,2,0,1,148,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,3,3,0,1,20,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,3,0,1,1,87,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,3,1,1,0,28,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,3,2,1,1,42,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,3,3,1,1,143,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,3,0,2,1,66,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,3,1,2,1,19,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,3,2,2,0,30,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,3,3,2,1,72,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,3,0,3,1,34,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,3,1,3,1,178,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,3,2,3,1,52,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,3,3,3,0,25,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,4,0,0,0,22,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,4,1,0,1,28,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,4,2,0,1,66,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,4,3,0,1,109,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,4,0,1,1,46,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,4,1,1,0,23,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,4,2,1,1,144,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,4,3,1,1,67,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,4,0,2,1,116,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,4,1,2,1,90,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,4,2,2,0,24,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,4,3,2,1,28,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,4,0,3,1,64,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,4,1,3,1,158,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,4,2,3,1,25,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,4,3,3,0,14,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,4,0,0,0,36,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,4,1,0,1,12,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,4,2,0,1,100,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,4,3,0,1,37,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,4,0,1,1,15,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,4,1,1,0,51,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,4,2,1,1,34,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,4,3,1,1,181,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,4,0,2,1,165,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,4,1,2,1,76,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,4,2,2,0,25,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,4,3,2,1,17,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,4,0,3,1,114,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,4,1,3,1,123,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,4,2,3,1,14,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,4,3,3,0,24,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
6,5,0,0,0,20,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
6,5,1,0,1,120,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
6,5,2,0,1,20,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
6,5,3,0,1,159,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
6,5,0,1,1,61,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
6,5,1,1,0,9,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
6,5,2,1,1,160,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
6,5,3,1,1,16,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
6,5,0,2,1,43,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
6,5,1,2,1,134,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
6,5,2,2,0,26,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
6,5,3,2,1,37,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
6,5,0,3,1,126,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
6,5,1,3,1,20,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
6,5,2,3,1,56,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
6,5,3,3,0,17,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,5,0,0,0,33,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,5,1,0,1,23,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,5,2,0,1,131,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,5,3,0,1,140,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,5,0,1,1,16,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,5,1,1,0,32,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,5,2,1,1,92,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,5,3,1,1,90,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,5,0,2,1,35,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,5,1,2,1,160,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,5,2,2,0,27,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,5,3,2,1,24,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,5,0,3,1,133,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,5,1,3,1,43,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,5,2,3,1,20,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,5,3,3,0,25,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,5,0,0,0,21,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,5,1,0,1,216,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,5,2,0,1,19,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,5,3,0,1,65,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,5,0,1,1,94,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,5,1,1,0,19,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,5,2,1,1,80,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,5,3,1,1,25,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,5,0,2,1,52,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,5,1,2,1,63,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,5,2,2,0,29,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,5,3,2,1,95,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,5,0,3,1,64,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,5,1,3,1,35,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,5,2,3,1,127,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,5,3,3,0,20,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,6,0,0,0,21,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,6,1,0,1,119,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,6,2,0,1,40,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,6,3,0,1,23,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,6,0,1,1,158,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,6,1,1,0,27,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,6,2,1,1,37,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,6,3,1,1,71,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,6,0,2,1,35,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,6,1,2,1,43,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,6,2,2,0,36,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,6,3,2,1,158,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,6,0,3,1,99,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,6,1,3,1,36,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,6,2,3,1,98,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,6,3,3,0,23,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,6,0,0,0,9,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,6,1,0,1,37,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,6,2,0,1,36,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,6,3,0,1,150,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,6,0,1,1,34,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,6,1,1,0,13,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,6,2,1,1,210,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,6,3,1,1,51,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,6,0,2,1,64,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,6,1,2,1,149,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,6,2,2,0,10,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,6,3,2,1,33,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,6,0,3,1,87,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,6,1,3,1,86,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,6,2,3,1,25,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,6,3,3,0,30,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
8,7,0,0,0,27,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
8,7,1,0,1,152,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
8,7,2,0,1,26,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
8,7,3,0,1,69,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
8,7,0,1,1,121,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
8,7,1,1,0,20,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
8,7,2,1,1,79,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
8,7,3,1,1,23,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
8,7,0,2,1,15,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
8,7,1,2,1,118,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
8,7,2,2,0,17,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
8,7,3,2,1,89,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
8,7,0,3,1,84,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
8,7,1,3,1,16,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
8,7,2,3,1,153,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
8,7,3,3,0,15,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,7,0,0,0,25,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,7,1,0,1,43,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,7,2,0,1,77,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,7,3,0,1,133,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,7,0,1,1,40,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,7,1,1,0,18,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,7,2,1,1,99,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,7,3,1,1,83,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,7,0,2,1,26,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,7,1,2,1,176,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,7,2,2,0,16,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,7,3,2,1,30,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,7,0,3,1,149,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,7,1,3,1,18,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,7,2,3,1,72,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
10,7,3,3,0,19,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,7,0,0,0,20,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,7,1,0,1,171,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,7,2,0,1,49,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,7,3,0,1,26,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,7,0,1,1,145,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,7,1,1,0,23,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,7,2,1,1,35,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,7,3,1,1,44,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,7,0,2,1,46,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,7,1,2,1,22,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,7,2,2,0,36,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,7,3,2,1,123,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,7,0,3,1,18,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,7,1,3,1,105,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,7,2,3,1,136,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
12,7,3,3,0,25,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,8,0,0,0,38,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,8,1,0,1,142,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,8,2,0,1,39,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,8,3,0,1,21,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,8,0,1,1,183,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,8,1,1,0,21,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,8,2,1,1,34,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,8,3,1,1,66,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,8,0,2,1,61,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,8,1,2,1,50,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,8,2,2,0,19,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,8,3,2,1,152,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,8,0,3,1,36,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,8,1,3,1,33,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,8,2,3,1,86,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
9,8,3,3,0,43,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,8,0,0,0,17,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,8,1,0,1,36,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,8,2,0,1,22,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,8,3,0,1,156,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,8,0,1,1,87,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,8,1,1,0,14,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,8,2,1,1,167,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,8,3,1,1,22,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,8,0,2,1,44,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,8,1,2,1,180,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,8,2,2,0,27,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,8,3,2,1,60,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,8,0,3,1,79,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,8,1,3,1,51,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,8,2,3,1,43,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
11,8,3,3,0,19,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
0,13,0,0,0,46,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
0,13,1,0,1,27,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
0,13,2,0,1,190,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
0,13,3,0,1,43,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
0,13,0,1,1,30,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
0,13,1,1,0,28,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
0,13,2,1,1,25,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
0,13,3,1,1,124,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
0,13,0,2,1,189,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
0,13,1,2,1,42,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
0,13,2,2,0,16,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
0,13,3,2,1,21,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
0,13,0,3,1,25,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
0,13,1,3,1,172,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
0,13,2,3,1,26,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
0,13,3,3,0,20,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
1,13,0,0,0,22,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
1,13,1,0,1,113,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
1,13,2,0,1,35,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
1,13,3,0,1,113,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
1,13,0,1,1,50,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
1,13,1,1,0,19,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
1,13,2,1,1,106,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
1,13,3,1,1,11,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
1,13,0,2,1,34,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
1,13,1,2,1,133,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
1,13,2,2,0,27,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
1,13,3,2,1,75,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
1,13,0,3,1,155,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
1,13,1,3,1,29,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
1,13,2,3,1,75,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
1,13,3,3,0,27,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
2,13,0,0,0,25,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
2,13,1,0,1,129,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
2,13,2,0,1,26,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
2,13,3,0,1,113,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
2,13,0,1,1,130,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
2,13,1,1,0,11,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
2,13,2,1,1,42,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
2,13,3,1,1,24,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
2,13,0,2,1,22,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
2,13,1,2,1,78,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
2,13,2,2,0,41,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
2,13,3,2,1,133,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
2,13,0,3,1,75,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
2,13,1,3,1,28,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
2,13,2,3,1,119,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
2,13,3,3,0,28,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
3,13,0,0,0,24,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
3,13,1,0,1,41,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
3,13,2,0,1,43,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
3,13,3,0,1,187,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
3,13,0,1,1,26,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
3,13,1,1,0,22,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
3,13,2,1,1,144,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
3,13,3,1,1,15,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
3,13,0,2,1,43,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
3,13,1,2,1,193,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
3,13,2,2,0,20,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
3,13,3,2,1,21,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
3,13,0,3,1,167,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
3,13,1,3,1,31,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
3,13,2,3,1,28,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
3,13,3,3,0,19,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
4,13,0,0,0,18,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
4,13,1,0,1,202,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
4,13,2,0,1,26,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
4,13,3,0,1,37,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
4,13,0,1,1,121,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
4,13,1,1,0,23,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
4,13,2,1,1,38,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
4,13,3,1,1,23,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
4,13,0,2,1,29,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
4,13,1,2,1,26,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
4,13,2,2,0,54,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
4,13,3,2,1,189,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
4,13,0,3,1,22,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
4,13,1,3,1,24,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
4,13,2,3,1,161,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
4,13,3,3,0,31,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
5,13,0,0,0,16,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
5,13,1,0,1,48,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
5,13,2,0,1,94,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
5,13,3,0,1,135,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
5,13,0,1,1,72,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
5,13,1,1,0,14,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
5,13,2,1,1,60,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
5,13,3,1,1,60,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
5,13,0,2,1,159,cjrougorkbgpt6tpn1fg,ibmq_guadalupe,1024
